"
        【川西小环线】全年计划 现代冰川海螺沟+情歌故里康定城+摄影天堂新都桥+甲居藏寨+四姑娘山+建川博物馆  4日深度游（全程低海拔！无须担心高反）-游侠客旅游网    ",编号：SC-24916,2689,17,4天3晚,1680,成都市
"
        【飞跃太行·冰雪冬日版】2019年元旦假期，太行山侠影迷踪——从郭亮到王莽岭，大美南太行，游侠客绝壁雄心（太行山冬季特惠，休闲4日，错峰出行佳季，确定成行，大胆报名！）-游侠客旅游网    ",编号：SZ-26016,74.31万,1953,4天3晚,1250,河南省 郑州
"
        【寻根天水·问道崆峒】2018 兰州-天水麦积山石窟-崆峒山问道-须弥山石窟-沙坡头-水洞沟-银川，西部人文6日深度游！（11月赏秋季）-游侠客旅游网    ",编号：HZ-26030,4127,40,6天5晚,2880,甘肃省 兰州
"
        【陕北精华深度】2019全年计划，陕西古都西安，观世界级壶口瀑布，徒步中国波浪谷，穿梭时光大峡谷，4日陕北休闲深度游（新增元旦批次！人少景美，体验感强！）-游侠客旅游网    ",编号：SH-26317,5172,197,4天3晚,1880,西安
"
        【陕北精华摄影】2019 全年计划，陕西西安--壶口瀑布--雨岔羚羊谷--波浪谷，4日风光人文摄影创作团（新增元旦批次！人少景美，大胆报名！）-游侠客旅游网    ",编号：SH-26323,7443,280,4天3晚,1880,西安
"
        【晋中往事】2019全年计划 ，山西太原--遇见绵山神秘景观--观“民间故宫”王家大院--梦中又见平遥古城，4日晋中休闲深度游-游侠客旅游网    ",编号：SH-26394,3524,8,4天3晚,1380,山西太原
"
        【青海冬摄】12-2月 青海湖冰雪天鹅-“天空之境”茶卡盐湖-水上雅丹梦幻蓝冰-俄博梁魔鬼城-大柴旦翡翠湖-贵德阿什贡丹霞-千姿湖湿地候鸟，冬日别样西北8日摄影团！（第一批双子座流星雨）-游侠客旅游网    ",编号：HZ-26783,1246,21,8天7晚,3980,青海省 西宁
"
        【登峰造极·大峰】12.30确定成行   四姑娘山大峰攀登 人生中第一座5000米级 入门雪山，长坪沟景区徒步适应，3.5天/2.5天 挑战登顶 （每团限收14人，确定名额以缴费为准）-游侠客旅游网    ",编号：SC-14596,1423,40,4天3晚,1580,成都市
"
        【品味塞北】2019年跨年 乐享冬奥圣地东方达沃斯崇礼滑雪、养生温泉三马坊、探秘人文蔚县暖泉打树花三日之旅（元旦假期）-游侠客旅游网    ",编号：BJ-21151,1686,1,3天2晚,1280,北京市 北京
"
        【行摄豫陕晋】11-2月，共赴三门峡与天鹅共舞，摄特色地坑院 寻觅红腹锦鸡 行摄壶口瀑布 4日摄影创作团-游侠客旅游网    ",编号：BJ-25565,1279,10,4天3晚,1880,河南省 三门峡
"
        【徒步恩施秘境】2019年全计划！（元旦批次以上！）湖北，屏山峡谷-恩施大峡谷-鹿院坪-利川-清江古河床“湖北的香格里拉”徒步7日游！-游侠客旅游网    ",编号：SH-26482,28.03万,1141,7天6晚,2780,湖北省 恩施土家族
"
        【湘西传奇】2019全年计划（元旦批次以上！）湖南 张家界仙境-挑战玻璃大桥-凤凰古城-船行酉水-寻访小溪秘境，魅力湘西7日休闲深度游-游侠客旅游网    ",编号：SH-26513,16.47万,455,7天6晚,3280,湖南省 长沙
"
        【2018-2019西藏林芝跨年星空音乐嘉年华】西藏追星大会/-星空拍摄技巧教学/-星空后期处理讲座/-音乐跨年嘉年华/6日林芝地区摄影游-游侠客旅游网    ",编号：HZ-26737,3694,20,6天5晚,3880,林芝机场
"
        【冬日鄂西大环线】2019 1-2月（跨年批次火热报名中！）宜昌集合，奇丽长江三峡-夔门白帝城-神农架滑雪-北纬31度无敌雪景-房县温泉-问道武当山-寻武林高手，七日鄂西年味深度游-游侠客旅游网    ",编号：SH-26773,2.34万,27,7天6晚,3680,湖北省 宜昌
"
        【冰雪坝上·假日特辑】12-2月 崇礼滑雪场-塞罕坝森林公园-乌兰布统坝上草原，亲临冬奥会举办地体验急速滑雪，前往坝上雪原续写冰雪童话 6日奇妙之旅（2019年全新推出高逼格雪地火锅&amp;新春佳节体验）-游侠客旅游网    ",编号：HZ-26081,4.12万,102,6天5晚,4080,北京市 北京
"
        【库尔滨大平台雾凇摄影】1-2月 大平台雾凇奇观-清水山村-深入体验东北民俗-库尔滨河U型湾-红星湿地雪原  5日原生态东北摄影（2019全新独家，填补东北摄影界空白的专业摄影线路）-游侠客旅游网    ",编号：HZ-26083,6.31万,41,5天4晚,2980,黑龙江省 哈尔滨
"
        【多彩黔东南】2019全年贵州 岜沙枪手部落-肇兴侗寨-小黄大歌-镇远古城-西江苗寨-荔波小七孔-原生态苗乡侗寨，游侠客王牌线路，炫丽民族风7日游（春节批次火热报名中，感受热闹的少数民俗春节气氛）-游侠客旅游网    ",编号：HZ-26149,18.89万,1278,7天6晚,2880,贵州省 贵阳
"
        【游侠少年·西北研学专线】2019带孩子解锁超酷的高铁丝路研学！青海湖-茶卡盐湖-仙女湾-七彩丹霞-嘉峪关-敦煌，错峰出行，欢乐亲子冬季7日游！-游侠客旅游网    ",编号：HZ-26453,1113,7,7天6晚,3880,青海省 西宁
"
        【穿越中国风冬令营】1.21-26寒假：弘扬传统国粹 ，提升艺术修养 ，激发自信-游侠客旅游网    ",编号：GZ-27015,3758,34,6天5晚,6280,广东省 深圳
"
        【行摄滇东南-全景】2-3月  春城昆明-元谋土林-东川红土地-罗平油菜花-普者黑-元阳梯田-红河梯田，云南经典10日摄影创作（花开季，人气爆款，半价加购昆明City Walk）-游侠客旅游网    ",编号：HZ-19004,7.24万,632,10天9晚,3580,云南省 昆明
"
        【闽南摄影】2018年  福建厦门--泉州惠安女--永福茶樱园--田螺坑“四菜一汤”--云水谣土楼--埭美古村--白塘湾火山石6日风光人文创作团-游侠客旅游网    ",编号：GZ-19936,2042,33,6天5晚,2880,厦门
"
        【游侠宝贝“小小特种兵”军事冬令营】2019年寒假 北京少年战狼吹起集结号 抛弃小叛逆 丢掉小懒惰 强壮小身体 这个冬天使命必达（5天4晚）-游侠客旅游网    ",编号：BJ-26204,4716,8,5天4晚,2860,北京市 北京
"
        【行摄滇东南-精华】2-3月  春城昆明红嘴鸥-东川红土地-万亩罗平油菜花-壮观元阳梯田-建水古城-滇越火车，前往《无问西东》取景地，云南7日独家摄影创作（花开季，人气爆款，半价加购昆明City Walk）-游侠客旅游网    ",编号：HZ-19005,13.71万,433,7天6晚,2780,云南省 昆明
"
        【滇东南之春】2-3月云南 元阳梯田-罗平油菜花-普者黑田园-蒙自碧色寨-建水古城 7日深度游，经典/豪华可选（半价加购昆明City Walk）-游侠客旅游网    ",编号：HZ-19844,13.57万,1029,7天6晚,2780,云南省 昆明
"
        【游侠宝贝·穿越千年回陕西】2019亲子游学6日：西安古城探索--秦始皇兵马俑DIY--传奇九嵕山滑雪--震撼壶口瀑布--致敬延安--汉阳陵考古--打腰鼓--汉礼体验--袁家村定向（寒假/春节批次火热报名中！)（预售开抢）-游侠客旅游网    ",编号：SH-22769,2147,76,6天5晚,3280,西安
"
        【游侠宝贝·神农架科考冬令营】2019年寒假亲子研学6日营：野生金丝猴-穿越雪地原始森林-植被研究-地质科考-高山滑雪打雪仗-土家族热闹过年！（跨年批次已上！）（预售开抢）-游侠客旅游网    ",编号：SH-26688,2.28万,618,6天5晚,3580,湖北省 宜昌
"
        【奇幻黔西南】2019全年 贵州贵阳-织金洞-乌蒙大草原/罗平油菜花-马岭河大峡谷-黄果树大瀑布-天龙屯堡-万峰林《爸爸去哪儿》拍摄地，探寻喀斯特7日游（1-3月油菜花开）-游侠客旅游网    ",编号：HZ-26997,21.56万,916,7天6晚,2880,贵州省 贵阳
"
        【地道湘西·寻年】2019年湘西过年最新线路！不一样的冰凌雪季张家界仙境-德夯苗寨苗族过年-品尝苗族特色团年饭-感受真正的凤凰古城-挑战张家界玻璃大桥，地道湘西冬季6日游！-游侠客旅游网    ",编号：SH-27184,867,0,6天5晚,3080,湖南省 长沙
"
        【游侠宝贝·追浪少年】2019.1.26-2.1  追浪少年寒假集结三亚 与海浪搏击 向海洋进发 探索海洋文化 浮潜课堂 净滩行动 感受海洋运动的无穷乐趣 （7天6晚 独立冬令营）-游侠客旅游网    ",编号：BJ-27251,910,1,7天6晚,8960,三亚
"
        【奇遇山西·亲子冬令营】2019寒假，小小镖师-拜师学艺-煤炭小矿工-壶口瀑布打腰鼓-死海漂浮-地道寻宝-平遥古城民俗-趣玩晋商文化（太原集合，亲子游学6日！寒假/春节批次火热报名中！）（预售开抢）-游侠客旅游网    ",编号：SH-22151,3685,158,6天5晚,3180,太原
"
        【神舟飞船·冬令营】2019年1.30-2.1 确定成行：从飞行员到宇航员，国内首推，航空冬令营震撼起航（少量名额，满员即止）！-游侠客旅游网    ",编号：GZ-26659,1020,9,3天2晚,4980,广东省 广州
"
        【年味太行山·春节特别版】2019春节假期，郑州-万仙山（郭亮）-昆山挂壁-王莽岭-晋城（打铁花）-皇城相府-白马寺-嵩山少林寺；新春佳节，飞跃太行6日5晚（太行中原深度环线，网罗精华，赠送神秘年味活动！）-游侠客旅游网    ",编号：SZ-26210,74.31万,1953,6天5晚,2580,河南省 郑州
"
        【年味京冀】2019年1-2月  体验冬奥圣地崇礼滑雪、泡泥河湾养生温泉、蔚县民间艺术剪纸DIY、赏龙庆峡冰灯 体验老北京周边特色年味五日游（赠送民间社火节目打树花）-游侠客旅游网    ",编号：BJ-27193,1350,15,5天4晚,2480,北京市 北京
"
        【大江大城大武汉】2019春节，黄鹤楼-凤娃古寨年味-汉口租界往事-复古知音号-东湖绿道环湖-文艺武汉大学，悠悠江城5日休闲游-游侠客旅游网    ",编号：WH-27372,907,5,5天4晚,1980,湖北省 武汉
"
        【秦晋风光人文摄影】2019 2.14-21，陕西西安-壶口冰瀑-安塞腰鼓老艺人-中国波浪谷-陕北横山牛王会-米脂千年古窑洞-碛口李家山-山西太原，8日风光人文摄影（仅此一批，机不可失！）-游侠客旅游网    ",编号：SH-24893,14.61万,1061,8天7晚,3880,陕西西安
"
        【川西藏地人文盛宴】2.14-2.21 郎木寺“毛兰姆法会”-阿坝“莫郎节”-童话世界毕棚沟-冰雪莲宝叶则-抖音同款五星豪华温泉，8日藏区顶级人文创作精品摄影团！-游侠客旅游网    ",编号：HZ-27035,1426,6,8天7晚,3880,四川省 成都
"
        【毛兰姆+莫郎节+莲宝叶则】2.15-23 雪域藏地甘南，冰雪莲宝叶则，安多藏区最盛大宗教法会节日“阿坝莫郎节”、“毛兰姆大法会”，摄影采风9日团！-游侠客旅游网    ",编号：HZ-25836,1742,17,9天8晚,3980,甘肃省 兰州
"
        【毛兰姆大法会】2.15-19 甘南藏区传统年味-藏传佛教盛大节日“毛兰姆大法会”+“西仓寺亮宝节”，5日人文摄影创作团！-游侠客旅游网    ",编号：HZ-25837,22.58万,129,5天4晚,2380,甘肃省 兰州
"
        【毛兰姆大法会】2.15-19 甘南藏区传统年味-藏传佛教盛大节日“毛兰姆大法会”+“西仓寺亮宝节”，5日民俗体验深度团！-游侠客旅游网    ",编号：HZ-26859,996,5,5天4晚,2380,甘肃省 兰州
"
        【元宵民俗摄影专线-年味潮汕】2.17-2.22元宵：大长陇村贺灯-埔寨火龙-占陇镇跳火堆-溪口村走蔗巷-新亨镇晒大猪-马栅村英歌舞，潮汕元宵习俗摄影6日游（岭南暖冬）-游侠客旅游网    ",编号：GZ-20077,1827,14,6天5晚,2980,广东省 广州
"
        【飞跃太行·早春特惠版】2019年1-3月，太行山侠影迷踪——从郭亮到王莽岭，大美南太行，游侠客绝壁雄心（太行山早春冰挂雾凇观赏期，特惠休闲4日，错峰出行佳季！）-游侠客旅游网    ",编号：SZ-26700,74.31万,1953,4天3晚,1250,河南省 郑州
"
        【飞跃太行•峡谷传奇】2019全年批次，太行山大峡谷-八泉峡-井底挂壁公路-桃花谷-太行天路-红旗渠；从太行山第一雄峡到世界第八大奇迹，玩转太行山水精华（传奇5日，独家首发，休闲深度游，郑州集散）-游侠客旅游网    ",编号：SZ-26666,74.31万,1953,5天4晚,1880,河南省 郑州
"
        【世界遗产在北京】2019全年计划 故宫-八达岭古长城-天坛-颐和园-明十三陵-鸟巢-景山公园+恭王府 皇城美食体验 胡同中做风筝、画兔爷 行走世界文化遗产 亲手体验非物质文化遗产（轻奢漫游体验5天4夜）-游侠客旅游网    ",编号：BJ-25940,4408,433,5天4晚,2580,北京市 北京
"
        【婺源全景春摄】3月 深入中国最美乡村，江岭篁岭梯田花海-查平坦晨景-月亮湾渔火-甲路伞厂5日婺源环线深度摄影创作团-游侠客旅游网    ",编号：HZ-19904,4.44万,131,5天4晚,1480,婺源县城
"
        【皖南全景春摄】2018春季石潭春色-家朋花海-宣城探秘-桃花潭晨雾-响水涧水上油菜花6日皖南深度摄影创作团（全面升级）-游侠客旅游网    ",编号：HZ-19875,1.58万,61,6天5晚,1880,安徽省 黄山
"
        【黔桂摄影】2018年  广西桂林--兴坪古镇--漓江渔火--相公山峰林--程阳八寨--岜沙苗寨--加榜梯田--肇兴侗寨7日人文风光摄影团-游侠客旅游网    ",编号：GZ-19960,3603,17,7天6晚,3180,桂林
"
        【徒步太行·双岭穿越】2019年全年计划，八里沟-抱犊-九莲山-锡崖沟-十字岭-王莽岭-郭亮，登雄奇南太行最高峰，赏秀美华中第一瀑，户外人必走的经典徒步路线，赠送专享山区散养野味烤全羊！（5日强户外，报名需备注户外经历！）-游侠客旅游网    ",编号：SZ-26694,5515,81,5天4晚,1280,河南省 新乡
"
        【黔西百里杜鹃·摄影线】4月：贵州百里杜鹃-乌江源百里画廊-乌蒙大草原，贵州春色五天四日摄影游-游侠客旅游网    ",编号：GZ-21023,3.44万,239,5天4晚,2380,贵州省 贵阳
"
        【游侠宝贝·轻奢江南亲子游】2019全年计划，最忆是杭州——西湖慢游-浙大研学-运河DIY-别样千岛湖-古村运动会-农夫山泉探秘-花草记忆，专属于游侠的亲子行！ （5日）-游侠客旅游网    ",编号：HZ-18557,2742,40,5天4晚,2580,浙江省 杭州
"
        【丽水全景摄影】2018全年南尖岩云海-松阳土屋-瓯江帆影-云和梯田-水墨仙都，6日风光人文丽水摄影创作团（线路全面升级）-游侠客旅游网    ",编号：HZ-19905,5.71万,327,6天5晚,1980,浙江省 杭州
"
        【乐享·库布齐】2019年4-11月  巴吉赛车自驾体验、轻装徒步库布齐，吃嗨蒙古全席，篝火狂欢露营观星，精彩换装大咖秀 3天3晚嗨翻沙漠（适合所有人）-游侠客旅游网    ",编号：BJ-22742,5717,27,4天3晚,1980,北京市 北京
"
        【燕赵风云】4.5-9  北京-暖泉打树花-千年古刹悬空寺-道教圣地北岳恒山-鬼斧神工云冈石窟-佛教圣地五台山-赤壁拍摄地易水湖 一线揽尽华北精华人文景观 6日活动-游侠客旅游网    ",编号：BJ-19919,5776,44,6天5晚,2880,北京市 北京
"
        【沙漠游学·坚毅成长营】6-10月 亲子徒步穿越沙漠  夜宿大漠观星空  体验自然培养探索精神  公益植树快来给沙漠点颜色看看（火车团 3天4晚）-游侠客旅游网    ",编号：BJ-22103,1937,34,3天4晚,1900,北京
"
        【漂洋过海去草原】6-8月  北戴河戏水-帆船出海-入海石城老龙头-避暑山庄-坝上草原天路-穿越燕山无人区6日环线（北方避暑胜地，海洋与草原的完美邂逅）-游侠客旅游网    ",编号：BJ-19737,6.33万,919,6天5晚,2780,北京市 北京
"
        【徒步贡嘎】5-10月，轻装徒步，成都-康定-新都桥-泉华滩-子梅垭口-贡嘎寺-巴望海，徒步贡嘎西南坡，6日山野之旅2019-游侠客旅游网    ",编号：HZ-19880,2.4万,62,6天5晚,2280,四川省 成都
"
        【火星4+2骑行】避开传统景区，深度探索火星原始风貌，挣脱地球引力，星际旅行之4+2骑行火星！-游侠客旅游网    ",编号：WH-25455,1917,30,1天0晚,0,湖北省 武汉
"
        【黔北穿越】2018-2019 重庆-遵义会址-河谷骑行-国酒文化-双河洞-丹霞赤水-贵州黔北6日深度游-游侠客旅游网    ",编号：HZ-22575,13.26万,78,6天5晚,2680,重庆市 重庆
"
        【三亚机+酒自由行】2018：杭州/上海出发，直飞三亚，任选三大湾区奢华度假酒店，赠送接送机服务，海南三亚5天自由行。-游侠客旅游网    ",编号：GZ-21389,2342,71,5天4晚,3180,全国各地
"
        【玩转南京】2018全年计划，从明孝陵到中山陵，从夫子庙到老门东，从六朝到民国，穿过大街小巷发现南京（1人成行，4日半自助&amp;3日半自助，雪落金陵）-游侠客旅游网    ",编号：NJ-25586,1303,98,4天3晚,680,江苏省 南京
"
        【左邻右舍温泉客栈·南京自由行】私享温泉，放飞自我，南京汤山温泉度假区，2天1晚南京自由行（度假玩乐系列）-游侠客旅游网    ",编号：HZ-26329,6.59万,89,2天1晚,235,南京
"
        【莫干山栖山山居·莫干山自由行】每一位文艺青年心目中的乌托邦，山泉、茶园与竹林环抱其中，去感受返璞归真的纯粹，2天1晚莫干山自由行！（1人成行，含莫干山门票）-游侠客旅游网    ",编号：HZ-26399,1348,6,2天1晚,295,莫干山
"
        【宏村+塔川+西递半自由行】五星级民宿诗莉莉，自带温泉，专车接送，2天1晚宏村+塔川+西递自由行，含各景点大门票（玩转民宿系列）-游侠客旅游网    ",编号：HZ-26466,6.59万,89,2天1晚,340,黄山市
"
        【慕溪晓庐民宿·桐庐自由行】身居竹林享溪水畅游，桐庐山中坐地成仙，泛舟在富春江上，感受着“渔舟唱晩”的落日余晖，桐庐2天1晚自由行！（含景区门票，1人成行）（玩转民宿系列）-游侠客旅游网    ",编号：HZ-26706,915,0,2天1晚,249,桐庐
"
        【喀纳斯冬摄】12-2月新疆：雪国喀纳斯、水墨禾木，越野车深入林海雪原，专业摄影创作，冬季北疆6日摄影之旅（可定制增加批次）-游侠客旅游网    ",编号：HZ-24839,7.97万,88,6天5晚,3880,新疆 乌鲁木齐
"
        【冰雪坝上·豪华专线】12月-2月 崇礼滑雪场-坝上草原-乌兰布统-古北水镇，亲临冬奥会举办地体验急速滑雪，前往坝上雪原续写冰雪童话 7日奇妙之旅（高逼格雪地火锅&amp;免费赠送古北水镇温泉体验券）-游侠客旅游网    ",编号：HZ-24936,4.12万,102,7天6晚,4580,北京市 北京
"
        【雪国列车】12-2月  沈阳-万达长白山国际度假区，轻奢列车度假体验，安享冬日雪国自由行，高端温泉滑雪度假6日（精品高端度假线路，开往冬天雪国的列车）-游侠客旅游网    ",编号：HZ-25030,5.33万,205,6天5晚,3980,辽宁省 沈阳
"
        【雪原一路向北·漠河】12-2月 北方冰城哈尔滨-雪乡梦幻之夜-雪谷徒步穿越-踏雪中国北极-感受泼水成冰-北红村-驯鹿园-北极村-圣诞村8日冰雪深度游 （中国雪乡与神舟北极的完美连接，小众冰雪之旅）-游侠客旅游网    ",编号：HZ-25825,11.43万,447,8天7晚,3660,哈尔滨
"
        【冰雪新疆】12-2月：雪国喀纳斯-水墨禾木-人文伊宁-梦幻赛里木湖（赛湖蓝冰、冰泡）-伊犁天鹅泉-独山子大峡谷-天山滑雪，纯玩9日-游侠客旅游网    ",编号：HZ-24845,1955,45,9天8晚,6580,新疆 乌鲁木齐
"
        【冰雪阿尔山-查干湖冬捕】 12-2月 阿尔山国家森林公园-查干湖冬捕节-兴安雾凇-兴安敖包-激情滑雪-阿尔山温泉  6日东北内蒙休闲度假之旅（畅游雪原边城腹地，享受“热的圣水”温泉浴，查干湖冬捕文化遗产）-游侠客旅游网    ",编号：HZ-25034,2.68万,209,6天5晚,2750,辽宁省 沈阳
"
        【别young之旅·雪乡长白山冰雪童话】12-2月 哈尔滨-打卡网红点-雪乡长白山梦幻之旅-激情滑雪-老里克湖徒步-长白山温泉浴-雾凇岛童话世界 休闲五日游（2018全新线路，年轻人专属别致度假体验）-游侠客旅游网    ",编号：HZ-25883,3.58万,22,5天4晚,2380,哈尔滨中央大街附近
"
        【东北雪村摄影】12-2月 吉林雾凇岛-魔界日出-长白山冰雪世界-松岭雪村-望天鹅冰瀑-文化遗产查干湖冬捕-高山雪松冰凌树挂 八日原生态东北摄影采风（2019全新打造原生态独家东北摄影线路）-游侠客旅游网    ",编号：HZ-25029,10.33万,129,8天7晚,3650,吉林省 吉林
"
        【浪漫广西】2019暖冬线：广西南宁-跨国德天瀑布-明仕田园-北海银滩-漫游涠洲岛，游侠客王牌线路，浪漫阳光海滩半自助6日游-游侠客旅游网    ",编号：HZ-25583,25.55万,747,6天5晚,3180,广西 南宁
"
        【西北传奇A线】2019 青海湖-茶卡盐湖-敦煌莫高窟-鸣沙山月牙泉-嘉峪关-张掖丹霞-祁连山草原，9日西北经典大环线！-游侠客旅游网    ",编号：HZ-26206,115.3万,1.5万,9天8晚,"核算中</strong>
                                                                                    </span>
                                    </dd>
                                    <dd  style=""display:none;"" >
                                        <span class=""price"">
                                            <strong>-2",甘肃省 兰州
"
        【坝上秋色A线】9-10月 塞罕坝森林公园-乌兰布统坝上草原-金山岭长城 金秋炫彩6日深度游 经典/升级套餐 二选一(2018坝上牧歌营地：500亩私家草场，尊享草原冷餐会，草原高尔夫、gaga球)-游侠客旅游网    ",编号：HZ-26344,10.36万,1104,6天5晚,"核算中</strong>
                                                                                    </span>
                                    </dd>
                                    <dd  style=""display:none;"" >
                                        <span class=""price"">
                                            <strong>-2",北京市 北京
"
        【北疆秋色A线】9-10月新疆：喀纳斯-禾木-白哈巴-五彩滩-乌尔禾魔鬼城-可可苏里湖-可可托海-红山大峡谷-兵团军垦文化，9日深度纯玩团（2019住宿全线升级，增加牛羊转场拍摄）-游侠客旅游网    ",编号：HZ-25831,52.01万,3163,9天8晚,"核算中</strong>
                                                                                    </span>
                                    </dd>
                                    <dd  style=""display:none;"" >
                                        <span class=""price"">
                                            <strong>-2",新疆 乌鲁木齐
"
        【北疆秋色-尊享线】9-10月新疆：喀纳斯-禾木-白哈巴-可可托海-布尔津-五彩滩-乌尔禾魔鬼城，绚烂秋色9日（赠送乌尔禾胡杨林）-游侠客旅游网    ",编号：HZ-25841,23.83万,661,9天8晚,"核算中</strong>
                                                                                    </span>
                                    </dd>
                                    <dd  style=""display:none;"" >
                                        <span class=""price"">
                                            <strong>-2",新疆 乌鲁木齐
"
        【北疆秋季摄影A线】9-10月新疆：禾木-喀纳斯-白哈巴-呼吉尔特转场道-可可托海-可可苏里湖-五彩滩晚霞-乌尔禾魔鬼城-胡杨林晨曦，9日摄影团（2019全新升级，见证秋季转场道上的生命大迁徙！）-游侠客旅游网    ",编号：HZ-25850,35.28万,1692,9天8晚,"核算中</strong>
                                                                                    </span>
                                    </dd>
                                    <dd  style=""display:none;"" >
                                        <span class=""price"">
                                            <strong>-1",新疆 乌鲁木齐
"
        【金秋越野车穿越坝上无人区】9-10月 金秋塞罕坝-坝上草原-浑善达克沙地-达里诺尔湖-黄岗梁五彩林-西拉木伦大峡谷-万里长城7日深度寻秋之旅(2018全新升级:多套餐可选，传统蒙古包体验、热水温泉酒店)-游侠客旅游网    ",编号：HZ-26349,20.04万,1418,7天6晚,"核算中</strong>
                                                                                    </span>
                                    </dd>
                                    <dd  style=""display:none;"" >
                                        <span class=""price"">
                                            <strong>-2",北京市 北京
"
        【稻城亚丁秋色环线】9-11月，稻城亚丁-丹巴藏寨-海螺沟冰川-雅拉雪山-四姑娘山-塔公草原-新都桥，最后的香格里拉9日深度行！2019-游侠客旅游网    ",编号：HZ-26829,24.68万,1588,9天8晚,"核算中</strong>
                                                                                    </span>
                                    </dd>
                                    <dd  style=""display:none;"" >
                                        <span class=""price"">
                                            <strong>-2",四川省 成都
"
        【坝上秋摄+金山岭长城】9-10月 金秋塞罕坝-坝上草原秋色-大规模群马奔腾-白桦林环境人像-马踏水花场景 六日坝上摄影团（2018升级塞罕坝+乌兰布统秋摄，9月15日起天天发团，黄金秋色来临）-游侠客旅游网    ",编号：HZ-26350,24.11万,1393,6天5晚,"核算中</strong>
                                                                                    </span>
                                    </dd>
                                    <dd  style=""display:none;"" >
                                        <span class=""price"">
                                            <strong>-1",北京市 北京
"
        【额济纳胡杨林】2019 兰州-张掖七彩丹霞-嘉峪关-额济纳旗胡杨林-黑水城怪树林-巴丹吉林沙漠-居延海-祁连山草原-冷龙岭秋色秘境，西北顶级秋色8日深度游！-游侠客旅游网    ",编号：HZ-26356,24.98万,2596,8天7晚,"核算中</strong>
                                                                                    </span>
                                    </dd>
                                    <dd  style=""display:none;"" >
                                        <span class=""price"">
                                            <strong>-2",甘肃省 兰州
"
        【胡杨摄影】2019 兰州-张掖七彩丹霞-嘉峪关-额济纳旗胡杨林-黑水城怪树林-巴丹吉林沙漠-居延海-祁连山草原-冷龙岭秋色秘境，西北顶级秋色8日额济纳摄影团！-游侠客旅游网    ",编号：HZ-26360,23.5万,2380,8天7晚,"核算中</strong>
                                                                                    </span>
                                    </dd>
                                    <dd  style=""display:none;"" >
                                        <span class=""price"">
                                            <strong>-1",甘肃省 兰州
"
        【呼伦贝尔秋色】9-10月 横穿大兴安岭·璀璨阿尔山林区-呼伦贝尔大草原壮丽秋色-中俄边境异国风情-牧民民俗体验，内蒙草原秋色辉煌8日深度游（小众景美人少，游侠客王牌秋色，秋季所有批次确定发团）-游侠客旅游网    ",编号：HZ-26369,16.21万,895,8天8晚,"核算中</strong>
                                                                                    </span>
                                    </dd>
                                    <dd  style=""display:none;"" >
                                        <span class=""price"">
                                            <strong>-2",黑龙江省 哈尔滨
"
        【游侠宝贝之桂林行】2019桂林亲子 龙脊梯田生活-制作竹筒饭-漓江风光-地下河探险-阳朔攀岩体验，广西桂林奇趣5日游学之旅-游侠客旅游网    ",编号：HZ-19838,2.8万,267,5天4晚,"核算中</strong>
                                                                                    </span>
                                    </dd>
                                    <dd  style=""display:none;"" >
                                        <span class=""price"">
                                            <strong>-1",广西 桂林
"
        【云中秘境·龙泉】12.29-1.1元旦跨年，4天3晚。丽水集合，打卡云和梯田，白云深处下樟村，白云之上龙泉山，山水艺境青瓷小镇，江浙最高峰黄茅尖，一方仙境瓯江源。-游侠客旅游网    ",编号：SH-25493,3429,25,4天3晚,"核算中</strong>
                                                                                    </span>
                                    </dd>
                                    <dd  style=""display:none;"" >
                                        <span class=""price"">
                                            <strong>-2",浙江省 丽水
"
        【小垦丁的new恋情】冬季特别企划|&lt;鼓浪屿+镇海角&gt;，流连八市人间烟火，迷失鼓浪屿万巷群落，去镇海角看一场冬的日落，在“白日梦”的下午茶边，邂逅文艺二岛的清纯恋情！（4天3晚精品纯玩小团）-游侠客旅游网    ",编号：-26296,3671,36,4天3晚,"核算中</strong>
                                                                                    </span>
                                    </dd>
                                    <dd  style=""display:none;"" >
                                        <span class=""price"">
                                            <strong>-2",福建省 厦门
"
        【冰雪蔚县 白石山摄影】拍百年古堡残垣断壁风光 华北人文圣地；摄冰雪白石山长城风光（元旦批次）-游侠客旅游网    ",编号：BJ-26443,2033,8,4天3晚,"核算中</strong>
                                                                                    </span>
                                    </dd>
                                    <dd  style=""display:none;"" >
                                        <span class=""price"">
                                            <strong>-1",北京
"
        【冬摄梵净山】2019贵州 冰雪梵净山 /千年楼上古寨 /太极镇远古城 /风情西江苗寨  黔东精华摄影创作团5日（多彩人文、名山圣地/古寨风光、晨光晚霞/夜景）-游侠客旅游网    ",编号：HZ-27329,905,0,5天4晚,"核算中</strong>
                                                                                    </span>
                                    </dd>
                                    <dd  style=""display:none;"" >
                                        <span class=""price"">
                                            <strong>-1",贵州省 贵阳
"
        【休闲恩施秘境】2019.1-10月（元旦批次已上!）中国仙本那屏山峡谷开放！“湖北的香格里拉”恩施秘境，屏山峡谷-梭布垭石林-鹿院坪-坪坝营-濯水古镇-蒲花暗河地心探险-鹿院坪 7日休闲深度游！-游侠客旅游网    ",编号：SH-26425,8.36万,1405,7天6晚,"核算中</strong>
                                                                                    </span>
                                    </dd>
                                    <dd  style=""display:none;"" >
                                        <span class=""price"">
                                            <strong>-2",湖北省 恩施土家族
